0.00542	8.10016
0.00544	7.33044
0.00546	6.92337
0.00548	7.17738
0.00550	7.30376
0.00552	7.41663
0.00554	7.75671
0.00556	7.90239
0.00558	8.16029
0.00560	8.47169
0.00562	8.52354
0.00564	8.65831
0.00566	8.45165
0.00568	8.49339
0.00570	8.57405
0.00572	8.52354
0.00574	8.81507
0.00576	9.14399
0.00578	9.18757
0.00580	9.33926
0.00582	8.69917
0.00584	8.33064
0.00586	9.05800
0.00588	9.54897
0.00590	9.60438
0.00592	9.38340
0.00594	9.06959
0.00596	9.21974
0.00598	9.18757
0.00600	9.29593
0.00602	9.38340
0.00604	9.33992
0.00606	9.48242
0.00608	9.35077
0.00610	9.06959
0.00612	8.69917
0.00614	8.42171
0.00616	8.24818
0.00618	8.11950
0.00620	7.93309
0.00622	8.06915
0.00624	8.43166
0.00626	8.76087
0.00628	8.45165
0.00630	8.10016
0.00632	7.84346
0.00634	7.56700
0.00636	7.47077
0.00638	7.57615
0.00640	8.01154
0.00642	8.48171
0.00644	8.67871
0.00646	8.76214
0.00648	8.79310
0.00650	8.56546
0.00652	8.31895
0.00654	8.03070
0.00656	7.92361
0.00658	7.67993
0.00660	7.62459
0.00662	7.77539
0.00664	7.97115
0.00666	8.24026
0.00668	8.63648
0.00670	8.68892
0.00672	8.74024
0.00674	8.70942
0.00676	8.74158
0.00678	8.97261
0.00680	9.10139
0.00682	9.39429
0.00684	9.47144
0.00686	9.35077
0.00688	9.39429
0.00690	9.36164
0.00692	8.99470
0.00694	8.86691
0.00696	8.83577
0.00698	8.72996
0.00700	8.52354
0.00702	8.41174
0.00704	8.63648
0.00706	8.84614
0.00708	9.08984
0.00710	9.38340
0.00712	9.25278
0.00714	9.13331
0.00716	9.53791
0.00718	9.69387
0.00720	9.29593
0.00722	8.99470
0.00724	8.88774
0.00726	8.84614
0.00728	9.12265
0.00730	9.20901
0.00732	9.25278
0.00734	9.32841
0.00736	9.36164
0.00738	9.68293
0.00740	9.58218
0.00742	9.32907
0.00744	9.26284
0.00746	9.18757
0.00748	9.31827
0.00750	9.40522
0.00752	9.52689
0.00754	9.51545
0.00756	9.04742
0.00758	8.74158
0.00760	9.05800
0.00762	8.84614
0.00764	9.86321
0.00766	10.06913
0.00768	9.78403
0.00770	9.57109
0.00772	8.93066
0.00774	8.67871
0.00776	8.78278
0.00778	8.74158
0.00780	8.88774
0.00782	8.52354
0.00784	8.81507
0.00786	9.40522
0.00788	9.52689
0.00790	9.51545
0.00792	9.84053
0.00794	10.08040
0.00796	10.12670
0.00798	9.88593
0.00800	9.51545
0.00802	9.38340
0.00804	9.27431
0.00806	8.87732
0.00808	8.59583
0.00810	8.95160
0.00812	9.80661
0.00814	9.78403
0.00816	9.51545
0.00818	9.36164
0.00820	9.42761
0.00822	9.40522
0.00824	9.33992
0.00826	9.68267
0.00828	9.39429
0.00830	9.51588
0.00832	9.14399
0.00834	9.16620
0.00836	9.43804
0.00838	9.75014
0.00840	9.70527
0.00842	9.95433
0.00844	9.61580
0.00846	9.69387
0.00848	9.16534
0.00850	8.64812
0.00852	8.47169
0.00854	7.94259
0.00856	7.81525
0.00858	7.95210
0.00860	8.00197
0.00862	8.29919
0.00864	8.19923
0.00866	8.17974
0.00868	8.04029
0.00870	7.70094
0.00872	7.84346
0.00874	8.36030
0.00876	8.74158
0.00878	8.63648
0.00880	8.44166
0.00882	8.33873
0.00884	8.28936
0.00886	8.10016
0.00888	7.74738
0.00890	7.63378
0.00892	7.47077
0.00894	7.22124
0.00896	7.09595
0.00898	7.23006
0.00900	7.26828
0.00902	7.71948
0.00904	7.87403
0.00906	8.49339
0.00908	8.39010
0.00910	8.84614
0.00912	9.25278
0.00914	9.42761
0.00916	9.51588
0.00918	9.08984
0.00920	8.78278
0.00922	8.56546
0.00924	8.48171
0.00926	8.03070
0.00928	8.35858
0.00930	8.04990
0.00932	7.91416
0.00934	8.97261
0.00936	9.80661
0.00938	10.11509
0.00940	9.88593
0.00942	9.86322
0.00944	9.57109
0.00946	9.28511
0.00948	9.24201
0.00950	9.50443
0.00952	9.60471
0.00954	9.95433
0.00956	10.28929
0.00958	10.03433
0.00960	10.21947
0.00962	10.08040
0.00964	9.78396
0.00966	9.29593
0.00968	8.74158
0.00970	9.23050
0.00972	9.28511
0.00974	9.51545
0.00976	9.64918
0.00978	9.62692
0.00980	9.85188
0.00982	9.89730
0.00984	9.64918
0.00986	9.53791
0.00988	9.15552
0.00990	8.63648
0.00992	8.19923
0.00994	7.70094
0.00996	8.12917
0.00998	8.58567
0.01000	9.08984
0.01002	9.41669
0.01004	10.03433
0.01006	10.32459
0.01008	10.35938
0.01010	10.53715
0.01012	10.18444
0.01014	9.77280
0.01016	9.85188
0.01018	9.80661
0.01020	9.05800
0.01022	8.46165
0.01024	8.16029
0.01026	7.91188
0.01028	7.79650
0.01030	7.63378
0.01032	7.45267
0.01034	7.24182
0.01036	7.39591
0.01038	7.35110
0.01040	7.31551
0.01042	7.22124
0.01044	7.27714
0.01046	7.17440
0.01048	7.06689
0.01050	7.02379
0.01052	7.31263
0.01054	7.27714
0.01056	7.39591
0.01058	7.50971
0.01060	7.54875
0.01062	7.59446
0.01064	7.09595
0.01066	7.01206
0.01068	7.28600
0.01070	7.76846
0.01072	7.91188
0.01074	7.87403
0.01076	7.71020
0.01078	7.82462
0.01080	8.25005
0.01082	8.08845
0.01084	8.27950
0.01086	8.33064
0.01088	8.23835
0.01090	8.18948
0.01092	8.01898
0.01094	8.04990
0.01096	8.41174
0.01098	8.30906
0.01100	7.78714
0.01102	7.09289
0.01104	6.24341
0.01106	6.34541
0.01108	6.72013
0.01110	6.84392
0.01112	6.92337
0.01114	6.91488
0.01116	7.17738
0.01118	7.51880
0.01120	7.72877
0.01122	7.85518
0.01124	7.74738
0.01126	7.24182
0.01128	6.96601
0.01130	6.71185
0.01132	6.88097
0.01134	7.23006
0.01136	7.19489
0.01138	7.24771
0.01140	7.36899
0.01142	7.32439
0.01144	7.62202
0.01146	7.72877
0.01148	7.61282
0.01150	7.36899
0.01152	7.03241
0.01154	6.86078
0.01156	6.90638
0.01158	6.67877
0.01160	6.71185
0.01162	6.54889
0.01164	6.45280
0.01166	6.70356
0.01168	6.95214
0.01170	7.22124
0.01172	7.04963
0.01174	6.60601
0.01176	6.16950
0.01178	6.27073
0.01180	7.01206
0.01182	7.56700
0.01184	8.00940
0.01186	7.97115
0.01188	8.01154
0.01190	7.99025
0.01192	7.95210
0.01194	8.23835
0.01196	8.37021
0.01198	8.50343
0.01200	8.72996
0.01202	8.75186
0.01204	8.74158
0.01206	8.95160
0.01208	8.74158
0.01210	8.49176
0.01212	7.88348
0.01214	7.53966
0.01216	7.99982
0.01218	8.41174
0.01220	8.59434
0.01222	9.47144
0.01224	9.95424
0.01226	9.05800
0.01228	8.59583
0.01230	8.41004
0.01232	8.21876
0.01234	8.01154
0.01236	8.06915
0.01238	8.52354
0.01240	8.85653
0.01242	8.96210
0.01244	8.92021
0.01246	8.79310
0.01248	9.02630
0.01250	9.41669
0.01252	9.39429
0.01254	9.17687
0.01256	9.25204
0.01258	9.37249
0.01260	9.60471
0.01262	9.93147
0.01264	9.89730
0.01266	9.52650
0.01268	8.94112
0.01270	8.49339
0.01272	8.39010
0.01274	8.35040
0.01276	8.41004
0.01278	8.37021
0.01280	8.33064
0.01282	8.30906
0.01284	8.25985
0.01286	8.03070
0.01288	7.98069
0.01290	8.09052
0.01292	8.24818
0.01294	8.43166
0.01296	8.40179
0.01298	8.39010
0.01300	8.42171
0.01302	8.50183
0.01304	8.46165
0.01306	8.41174
0.01308	8.32883
0.01310	8.43166
0.01312	8.65687
0.01314	8.61614
0.01316	8.56546
0.01318	8.88774
0.01320	9.11201
0.01322	9.39429
0.01324	9.64918
0.01326	9.78403
0.01328	10.69199
0.01330	10.56026
0.01332	10.05733
0.01334	9.92007
0.01336	9.43854
0.01338	9.41613
0.01340	9.28511
0.01342	8.89935
0.01344	8.62630
0.01346	8.10982
0.01348	7.78478
0.01350	7.43462
0.01352	7.25063
0.01354	7.60364
0.01356	7.94259
0.01358	8.08845
0.01360	8.04029
0.01362	8.17974
0.01364	8.22857
0.01366	8.18948
0.01368	8.53361
0.01370	9.03687
0.01372	8.98420
0.01374	8.71967
0.01376	8.67871
0.01378	8.65831
0.01380	8.62630
0.01382	9.08016
0.01384	9.60438
0.01386	9.54897
0.01388	9.24201
0.01390	8.98310
0.01392	8.27950
0.01394	7.87177
0.01396	7.82462
0.01398	8.41174
0.01400	8.89819
0.01402	8.84614
0.01404	9.23050
0.01406	9.73890
0.01408	9.78403
0.01410	9.48242
0.01412	9.18757
0.01414	9.33992
0.01416	9.47144
0.01418	9.51588
0.01420	9.86321
0.01422	10.27753
0.01424	10.13797
0.01426	9.75014
0.01428	9.70527
0.01430	9.42710
0.01432	9.03687
0.01434	8.99470
0.01436	9.31758
0.01438	9.62692
0.01440	9.77267
0.01442	9.82920
0.01444	9.60471
0.01446	9.49340
0.01448	9.26355
0.01450	8.97261
0.01452	8.60596
0.01454	8.25985
0.01456	8.22857
0.01458	8.26967
0.01460	8.59583
0.01462	9.20901
0.01464	9.69409
0.01466	9.59327
0.01468	9.44950
0.01470	9.41669
0.01472	9.49340
0.01474	9.35077
0.01476	9.61550
0.01478	9.37249
0.01480	9.15552
0.01482	8.80344
0.01484	8.34051
0.01486	8.08845
0.01488	7.89294
0.01490	7.85518
0.01492	7.99025
0.01494	7.79650
0.01496	7.73808
0.01498	7.66143
0.01500	7.62459
0.01502	7.67993
0.01504	7.57615
0.01506	7.24182
0.01508	6.93187
0.01510	7.47346
0.01512	7.93089
0.01514	8.20900
0.01516	8.25005
0.01518	8.56393
0.01520	8.67871
0.01522	8.32883
0.01524	7.73808
0.01526	7.71020
0.01528	7.99025
0.01530	7.95210
0.01532	8.06915
0.01534	8.12917
0.01536	8.01154
0.01538	7.90239
0.01540	7.87403
0.01542	7.96162
0.01544	7.82462
0.01546	7.63378
0.01548	7.54613
0.01550	7.50061
0.01552	7.38969
0.01554	7.45267
0.01556	7.40764
0.01558	7.25654
0.01560	7.04963
0.01562	6.81034
0.01564	6.79860
0.01566	6.48058
0.01568	6.27477
0.01570	5.97412
0.01572	5.92904
0.01574	6.25123
0.01576	6.69528
0.01578	6.94041
0.01580	7.07554
0.01582	7.17738
0.01584	7.23006
0.01586	7.11331
0.01588	7.11331
0.01590	7.23006
0.01592	7.39866
0.01594	7.92136
0.01596	8.11950
0.01598	8.24026
0.01600	8.55381
0.01602	8.43166
0.01604	8.82417
0.01606	9.20901
0.01608	8.79442
0.01610	8.55381
0.01612	8.36030
0.01614	8.64666
0.01616	8.87732
0.01618	8.95275
0.01620	9.56002
0.01622	9.66033
0.01624	9.72768
0.01626	10.01151
0.01628	10.14958
0.01630	9.84053
0.01632	10.26580
0.01634	10.38242
0.01636	10.78826
0.01638	10.53629
0.01640	10.06913
0.01642	9.72768
0.01644	9.42761
0.01646	8.87732
0.01648	8.75186
0.01650	9.10049
0.01652	8.95160
0.01654	9.27431
0.01656	9.40522
0.01658	9.27431
0.01660	10.24287
0.01662	11.15410
0.01664	11.10399
0.01666	11.09309
0.01668	10.71521
0.01670	10.83597
0.01672	10.46542
0.01674	10.23071
0.01676	9.50443
0.01678	9.90867
0.01680	9.86322
0.01682	9.84053
0.01684	9.67177
0.01686	9.79525
0.01688	9.64918
0.01690	9.57150
0.01692	9.92007
0.01694	10.08040
0.01696	10.25461
0.01698	9.57109
0.01700	9.25278
0.01702	8.96210
0.01704	8.68892
0.01706	8.86691
0.01708	9.12265
0.01710	9.47144
0.01712	9.94290
0.01714	10.64359
0.01716	10.51237
0.01718	10.28929
0.01720	9.60471
0.01722	9.35015
0.01724	9.54897
0.01726	9.87457
0.01728	10.20778
0.01730	10.45354
0.01732	11.00739
0.01734	11.21529
0.01736	11.11651
0.01738	11.96335
0.01740	12.48896
0.01742	12.33135
0.01744	11.84689
0.01746	11.27666
0.01748	10.70413
0.01750	10.72733
0.01752	11.14156
0.01754	11.25313
0.01756	11.03075
0.01758	10.98256
0.01760	10.93308
0.01762	10.40607
0.01764	10.57226
0.01766	10.53629
0.01768	10.72846
0.01770	10.28929
0.01772	10.71521
0.01774	10.88512
0.01776	10.34758
0.01778	11.29115
0.01780	11.25313
0.01782	10.81153
0.01784	10.71630
0.01786	10.54826
0.01788	10.59632
0.01790	10.48927
0.01792	10.42976
0.01794	10.99496
0.01796	10.81153
0.01798	10.83597
0.01800	11.25313
0.01802	11.20269
0.01804	11.37830
0.01806	10.84825
0.01808	9.80661
0.01810	9.73890
0.01812	9.67150
0.01814	9.17605
0.01816	9.28511
0.01818	8.89935
0.01820	8.79310
0.01822	9.02630
0.01824	9.33926
0.01826	8.94112
0.01828	8.66850
0.01830	8.97261
0.01832	9.10139
0.01834	9.14399
0.01836	9.28511
0.01838	9.43854
0.01840	8.80344
0.01842	8.18948
0.01844	8.01154
0.01846	8.13888
0.01848	8.66850
0.01850	9.33926
0.01852	9.72768
0.01854	9.95424
0.01856	10.13831
0.01858	10.41792
0.01860	10.81274
0.01862	10.30103
0.01864	10.05733
0.01866	10.14994
0.01868	9.43854
0.01870	9.15464
0.01872	8.79310
0.01874	8.73132
0.01876	8.54371
0.01878	8.18948
0.01880	8.28936
0.01882	8.12917
0.01884	7.70094
0.01886	7.67993
0.01888	7.71948
0.01890	7.53966
0.01892	7.59446
0.01894	7.35110
0.01896	7.24771
0.01898	7.13069
0.01900	6.96920
0.01902	7.16562
0.01904	7.11331
0.01906	7.11028
0.01908	6.92337
0.01910	7.11331
0.01912	7.67993
0.01914	8.31091
0.01916	8.72996
0.01918	8.78278
0.01920	8.57558
0.01922	8.54371
0.01924	9.19829
0.01926	10.45354
0.01928	10.94542
0.01930	10.99352
0.01932	10.69199
0.01934	10.45354
0.01936	10.42976
0.01938	10.48927
0.01940	10.44164
0.01942	10.43050
0.01944	10.00002
0.01946	9.26355
0.01948	9.31758
0.01950	9.36164
0.01952	9.60438
0.01954	9.47144
0.01956	9.25278
0.01958	9.40522
0.01960	9.43854
0.01962	9.67150
0.01964	9.75014
0.01966	9.68293
0.01968	9.49340
0.01970	9.43854
0.01972	9.24201
0.01974	8.61614
0.01976	8.10016
0.01978	7.99982
0.01980	7.89294
0.01982	7.61539
0.01984	7.46171
0.01986	7.42561
0.01988	7.32154
0.01990	7.36899
0.01992	7.70094
0.01994	8.14858
0.01996	8.10982
0.01998	7.76604
0.02000	7.28600
0.02002	7.03241
0.02004	7.07554
0.02006	7.04963
0.02008	7.29486
0.02010	7.66143
0.02012	7.79650
0.02014	7.91188
0.02016	7.56700
0.02018	7.32439
0.02020	7.13942
0.02022	7.18613
0.02024	7.70775
0.02026	8.04029
0.02028	8.09052
0.02030	8.07881
0.02032	7.94259
0.02034	7.87177
0.02036	7.72877
0.02038	7.53966
0.02040	7.45267
0.02042	7.33329
0.02044	7.38691
0.02046	7.36899
0.02048	7.39866
0.02050	7.37794
0.02052	7.19489
0.02054	7.04102
0.02056	7.00345
0.02058	6.96066
0.02060	7.23006
0.02062	7.28600
0.02064	7.30663
0.02066	7.23006
0.02068	6.76514
0.02070	6.53721
0.02072	6.37717
0.02074	6.20443
0.02076	6.52098
0.02078	6.91488
0.02080	7.47077
0.02082	7.72877
0.02084	7.93309
0.02086	8.29919
0.02088	8.27950
0.02090	8.29919
0.02092	8.20900
0.02094	8.01154
0.02096	8.05952
0.02098	8.10016
0.02100	8.25985
0.02102	8.86691
0.02104	8.99470
0.02106	8.82417
0.02108	8.67871
0.02110	8.65831
0.02112	9.05800
0.02114	9.26355
0.02116	9.18679
0.02118	9.03687
0.02120	8.99470
0.02122	9.07922
0.02124	9.01574
0.02126	8.99366
0.02128	8.86691
0.02130	8.81507
0.02132	8.22857
0.02134	7.71948
0.02136	7.35110
0.02138	6.92337
0.02140	6.88944
0.02142	7.08421
0.02144	7.27714
0.02146	7.53966
0.02148	7.74738
0.02150	7.86460
0.02152	8.24818
0.02154	7.89294
0.02156	7.84577
0.02158	8.22857
0.02160	8.10982
0.02162	8.33873
0.02164	8.29919
0.02166	8.24026
0.02168	8.62630
0.02170	8.76214
0.02172	8.71967
0.02174	8.53361
0.02176	8.34051
0.02178	8.63648
0.02180	8.67871
0.02182	8.59583
0.02184	8.52354
0.02186	8.25985
0.02188	8.07881
0.02190	8.03070
0.02192	7.75915
0.02194	7.74738
0.02196	7.64298
0.02198	7.62202
0.02200	7.74738
0.02202	7.77779
0.02204	7.99982
0.02206	8.11950
0.02208	7.94038
0.02210	7.59446
0.02212	7.55787
0.02214	7.37794
0.02216	7.41663
0.02218	7.51880
0.02220	7.58530
0.02222	7.85518
0.02224	8.06915
0.02226	7.94259
0.02228	7.93309
0.02230	8.04990
0.02232	8.25985
0.02234	8.32883
0.02236	7.66143
0.02238	7.16864
0.02240	7.15688
0.02242	7.18613
0.02244	7.47982
0.02246	7.36899
0.02248	7.16864
0.02250	7.09289
0.02252	6.83551
0.02254	6.95749
0.02256	6.86078
0.02258	6.74017
0.02260	6.59782
0.02262	6.55701
0.02264	6.49671
0.02266	6.39310
0.02268	6.27856
0.02270	6.38512
0.02272	6.56516
0.02274	6.96066
0.02276	7.67067
0.02278	8.42171
0.02280	8.72996
0.02282	8.78278
0.02284	8.40179
0.02286	8.29919
0.02288	7.88348
0.02290	7.69847
0.02292	7.58530
0.02294	7.39866
0.02296	7.30376
0.02298	7.49155
0.02300	7.76604
0.02302	7.72877
0.02304	8.09052
0.02306	8.55381
0.02308	8.84614
0.02310	8.93066
0.02312	8.70942
0.02314	8.33064
0.02316	8.57405
0.02318	8.76214
0.02320	8.73132
0.02322	8.47169
0.02324	8.17002
0.02326	8.33873
0.02328	8.28936
0.02330	8.17002
0.02332	8.08845
0.02334	7.79650
0.02336	7.54613
0.02338	7.22124
0.02340	7.10465
0.02342	7.09289
0.02344	6.89791
0.02346	7.07554
0.02348	7.14814
0.02350	7.38969
0.02352	7.51880
0.02354	7.64298
0.02356	7.62459
0.02358	7.81525
0.02360	7.78714
0.02362	7.68919
0.02364	7.58530
0.02366	7.39866
0.02368	7.00345
0.02370	6.54889
0.02372	6.20058
0.02374	5.97412
0.02376	5.88012
0.02378	6.11927
0.02380	6.08857
0.02382	6.53721
0.02384	6.85235
0.02386	6.89791
0.02388	6.65878
0.02390	6.28642
0.02392	5.98169
0.02394	5.78305
0.02396	5.68400
0.02398	5.86857
0.02400	6.21999
0.02402	6.67877
0.02404	6.99487
0.02406	7.48248
0.02408	7.85288
0.02410	7.97115
0.02412	7.47346
0.02414	7.36005
0.02416	7.62459
0.02418	7.70775
0.02420	7.67993
0.02422	7.77779
0.02424	7.92136
0.02426	7.78714
0.02428	8.11950
0.02430	8.12917
0.02432	8.16029
0.02434	7.67993
0.02436	7.40764
0.02438	7.32439
0.02440	7.27714
0.02442	7.33329
0.02444	7.61282
0.02446	7.43462
0.02448	7.23302
0.02450	7.36005
0.02452	7.26828
0.02454	7.47982
0.02456	8.38015
0.02458	9.16620
0.02460	9.70510
0.02462	9.54897
0.02464	9.51545
0.02466	9.02630
0.02468	8.75186
0.02470	8.56393
0.02472	8.59583
0.02474	8.13888
0.02476	7.81525
0.02478	7.38076
0.02480	7.15688
0.02482	7.26828
0.02484	7.48248
0.02486	8.04990
0.02488	8.24026
0.02490	8.46165
0.02492	8.58567
0.02494	8.17002
0.02496	7.43462
0.02498	7.13069
0.02500	7.48890
0.02502	7.96162
0.02504	8.33064
0.02506	8.31895
0.02508	8.26967
0.02510	8.72996
0.02512	8.47169
0.02514	8.08087
0.02516	7.72636
0.02518	7.78714
0.02520	8.19923
0.02522	8.20900
0.02524	7.93309
0.02526	8.22857
0.02528	8.59583
0.02530	8.32076
0.02532	8.56393
0.02534	8.17974
0.02536	8.40007
0.02538	8.11950
0.02540	8.18948
0.02542	8.53361
0.02544	9.04742
0.02546	8.99366
0.02548	8.87732
0.02550	9.33992
0.02552	9.94290
0.02554	10.18444
0.02556	10.03452
0.02558	10.01151
0.02560	9.67177
0.02562	9.46000
0.02564	9.17687
0.02566	9.81790
0.02568	10.26580
0.02570	10.34758
0.02572	10.04604
0.02574	10.08040
0.02576	9.50487
0.02578	9.64918
0.02580	9.53791
0.02582	9.43804
0.02584	9.75014
0.02586	9.68293
0.02588	9.88597
0.02590	9.79532
0.02592	9.78396
0.02594	9.38340
0.02596	9.15552
0.02598	8.69917
0.02600	8.82540
0.02602	9.08984
0.02604	8.86691
0.02606	9.09078
0.02608	9.13331
0.02610	9.18757
0.02612	8.99470
0.02614	8.71967
0.02616	8.25985
0.02618	8.15831
0.02620	7.89294
0.02622	8.07126
0.02624	8.21876
0.02626	7.95210
0.02628	7.94038
0.02630	7.67067
0.02632	7.61539
0.02634	7.84346
0.02636	7.81525
0.02638	7.99982
0.02640	8.53361
0.02642	8.83577
0.02644	8.65687
0.02646	8.43166
0.02648	8.36030
0.02650	8.52354
0.02652	8.74158
0.02654	8.78278
0.02656	9.19829
0.02658	8.57558
0.02660	8.70942
0.02662	8.59583
0.02664	8.55381
0.02666	8.45165
0.02668	8.24026
0.02670	8.07881
0.02672	7.86460
0.02674	7.78478
0.02676	7.44363
0.02678	7.85518
0.02680	7.84346
0.02682	8.34051
0.02684	8.47169
0.02686	8.94112
0.02688	9.41669
0.02690	9.66033
0.02692	9.52689
0.02694	9.17687
0.02696	8.56393
0.02698	7.93309
0.02700	7.33044
0.02702	6.56516
0.02704	6.45647
0.02706	6.86925
0.02708	7.40764
0.02710	7.84346
0.02712	7.66143
0.02714	7.71020
0.02716	8.64666
0.02718	8.94112
0.02720	9.88597
0.02722	10.30103
0.02724	10.24241
0.02726	9.87458
0.02728	9.53791
0.02730	9.66033
0.02732	10.38303
0.02734	10.05733
0.02736	9.92007
0.02738	9.81790
0.02740	9.51588
0.02742	9.29593
0.02744	9.35077
0.02746	9.23050
0.02748	8.96210
0.02750	8.64812
0.02752	8.71967
0.02754	8.93066
0.02756	8.91909
0.02758	8.61614
0.02760	8.73132
0.02762	8.80344
0.02764	9.11201
0.02766	9.42710
0.02768	9.73890
0.02770	9.88593
0.02772	9.76141
0.02774	9.44950
0.02776	9.29593
0.02778	9.10139
0.02780	8.90977
0.02782	9.06861
0.02784	9.01574
0.02786	8.99470
0.02788	9.04742
0.02790	8.92021
0.02792	8.90863
0.02794	9.12265
0.02796	9.24201
0.02798	9.24126
